SYS_LOC_CODE,SAMPLE_DATE,SAMPLE_TYPE_CODE,STREAM_CODE,ANALYTIC_METHOD,FRACTION,REPORT_RESULT_VALUE,DETECT_FLAG,CHEMICAL_NAME,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,RESULT_NUMERIC,RESULT_UNIT,DETECTION_LIMIT_UNIT,LOC_COUNTY_CODE,SAMPLE_METHOD,LOC_MAJOR_BASIN,LOC_DESC,VALUE_TYPE,LONGITUDE,LATITUDE,date,year,month,month_name,WID,HUC 8
S008-414,42625,Sample,09020306-523,300.1,Total,138,Y,Sulfate,0.15,0.5,138,mg/L,mg/L,Polk,Unknown,9020306,"Red River near 100th Ave NW, 7 MI SW of Vega, MN",Actual,-97.144266,48.162394,42625,2016,9,September,09020306-523,09020306
S008-415,42625,Sample,09020306-523,300.1,Total,126,Y,Sulfate,0.15,0.5,126,mg/L,mg/L,Polk,Unknown,9020306,"Red River near 10th Ave SW, 5 MI N of East Grand Forks, MN",Actual,-97.064498,48.002054,42625,2016,9,September,09020306-523,09020306
S000-560,42135,Sample,09020306-524,300.1,Total,126,Y,Sulfate,0.2,0.5,126,mg/L,mg/L,Marshall,Unknown,9020306,RED R OF THE N ON MN-317 12.4 MI W OF STEPHEN,Actual,-97.137222,48.413333,42135,2015,5,May,09020306-524,09020306
S008-412,42135,Sample,09020306-524,300.1,Total,130,Y,Sulfate,0.2,0.5,130,mg/L,mg/L,Marshall,Unknown,9020306,"Red River, near 405th st NW, 12 MI W of Stephan, MN",Actual,-97.140075,48.46276,42135,2015,5,May,09020306-524,09020306
S008-413,42135,Sample,09020306-524,300.1,Total,114,Y,Sulfate,0.2,0.5,114,mg/L,mg/L,Marshall,Unknown,9020306,"Red River near CSAH 41, 14 MI W of Argyle, MN",Actual,-97.125709,48.340198,42135,2015,5,May,09020306-524,09020306
S000-560,42164,Sample,09020306-524,300.1,Total,330,Y,Sulfate,0.2,0.5,330,mg/L,mg/L,Marshall,Unknown,9020306,RED R OF THE N ON MN-317 12.4 MI W OF STEPHEN,Actual,-97.137222,48.413333,42164,2015,6,June,09020306-524,09020306
S008-412,42164,Sample,09020306-524,300.1,Total,306,Y,Sulfate,0.2,0.5,306,mg/L,mg/L,Marshall,Unknown,9020306,"Red River, near 405th st NW, 12 MI W of Stephan, MN",Actual,-97.140075,48.46276,42164,2015,6,June,09020306-524,09020306
S008-413,42164,Sample,09020306-524,300.1,Total,309,Y,Sulfate,0.2,0.5,309,mg/L,mg/L,Marshall,Unknown,9020306,"Red River near CSAH 41, 14 MI W of Argyle, MN",Actual,-97.125709,48.340198,42164,2015,6,June,09020306-524,09020306
S000-560,42170,Sample,09020306-524,300.1,Total,275,Y,Sulfate,0.2,0.5,275,mg/L,mg/L,Marshall,G,9020306,RED R OF THE N ON MN-317 12.4 MI W OF STEPHEN,Actual,-97.137222,48.413333,42170,2015,6,June,09020306-524,09020306
S008-412,42170,Sample,09020306-524,300.1,Total,269,Y,Sulfate,0.2,0.5,269,mg/L,mg/L,Marshall,G,9020306,"Red River, near 405th st NW, 12 MI W of Stephan, MN",Actual,-97.140075,48.46276,42170,2015,6,June,09020306-524,09020306
S008-413,42170,Sample,09020306-524,300.1,Total,264,Y,Sulfate,0.2,0.5,264,mg/L,mg/L,Marshall,G,9020306,"Red River near CSAH 41, 14 MI W of Argyle, MN",Actual,-97.125709,48.340198,42170,2015,6,June,09020306-524,09020306
S000-560,42205,Sample,09020306-524,300.1,Total,233,Y,Sulfate,0.2,0.5,233,mg/L,mg/L,Marshall,Unknown,9020306,RED R OF THE N ON MN-317 12.4 MI W OF STEPHEN,Actual,-97.137222,48.413333,42205,2015,7,July,09020306-524,09020306
S008-412,42205,Sample,09020306-524,300.1,Total,224,Y,Sulfate,0.2,0.5,224,mg/L,mg/L,Marshall,Unknown,9020306,"Red River, near 405th st NW, 12 MI W of Stephan, MN",Actual,-97.140075,48.46276,42205,2015,7,July,09020306-524,09020306
S008-413,42205,Sample,09020306-524,300.1,Total,198,Y,Sulfate,0.2,0.5,198,mg/L,mg/L,Marshall,Unknown,9020306,"Red River near CSAH 41, 14 MI W of Argyle, MN",Actual,-97.125709,48.340198,42205,2015,7,July,09020306-524,09020306
S000-560,42212,Sample,09020306-524,300.1,Total,226,Y,Sulfate,0.2,0.5,226,mg/L,mg/L,Marshall,Unknown,9020306,RED R OF THE N ON MN-317 12.4 MI W OF STEPHEN,Actual,-97.137222,48.413333,42212,2015,7,July,09020306-524,09020306
S008-412,42212,Sample,09020306-524,300.1,Total,209,Y,Sulfate,0.2,0.5,209,mg/L,mg/L,Marshall,Unknown,9020306,"Red River, near 405th st NW, 12 MI W of Stephan, MN",Actual,-97.140075,48.46276,42212,2015,7,July,09020306-524,09020306
S008-413,42212,Sample,09020306-524,300.1,Total,211,Y,Sulfate,0.2,0.5,211,mg/L,mg/L,Marshall,Unknown,9020306,"Red River near CSAH 41, 14 MI W of Argyle, MN",Actual,-97.125709,48.340198,42212,2015,7,July,09020306-524,09020306
S000-560,42219,Sample,09020306-524,300.1,Total,246,Y,Sulfate,0.2,0.5,246,mg/L,mg/L,Marshall,Unknown,9020306,RED R OF THE N ON MN-317 12.4 MI W OF STEPHEN,Actual,-97.137222,48.413333,42219,2015,8,August,09020306-524,09020306
S008-412,42219,Sample,09020306-524,300.1,Total,238,Y,Sulfate,0.2,0.5,238,mg/L,mg/L,Marshall,Unknown,9020306,"Red River, near 405th st NW, 12 MI W of Stephan, MN",Actual,-97.140075,48.46276,42219,2015,8,August,09020306-524,09020306
S008-413,42219,Sample,09020306-524,300.1,Total,239,Y,Sulfate,0.2,0.5,239,mg/L,mg/L,Marshall,Unknown,9020306,"Red River near CSAH 41, 14 MI W of Argyle, MN",Actual,-97.125709,48.340198,42219,2015,8,August,09020306-524,09020306
S000-560,42233,Sample,09020306-524,300.1,Total,225,Y,Sulfate,0.2,0.5,225,mg/L,mg/L,Marshall,Unknown,9020306,RED R OF THE N ON MN-317 12.4 MI W OF STEPHEN,Actual,-97.137222,48.413333,42233,2015,8,August,09020306-524,09020306
S008-412,42233,Sample,09020306-524,300.1,Total,222,Y,Sulfate,0.2,0.5,222,mg/L,mg/L,Marshall,Unknown,9020306,"Red River, near 405th st NW, 12 MI W of Stephan, MN",Actual,-97.140075,48.46276,42233,2015,8,August,09020306-524,09020306
S008-413,42233,Sample,09020306-524,300.1,Total,215,Y,Sulfate,0.2,0.5,215,mg/L,mg/L,Marshall,Unknown,9020306,"Red River near CSAH 41, 14 MI W of Argyle, MN",Actual,-97.125709,48.340198,42233,2015,8,August,09020306-524,09020306
S000-560,42276,Sample,09020306-524,300.1,Total,280,Y,Sulfate,0.2,0.5,280,mg/L,mg/L,Marshall,Unknown,9020306,RED R OF THE N ON MN-317 12.4 MI W OF STEPHEN,Actual,-97.137222,48.413333,42276,2015,9,September,09020306-524,09020306
S008-412,42276,Sample,09020306-524,300.1,Total,281,Y,Sulfate,0.2,0.5,281,mg/L,mg/L,Marshall,Unknown,9020306,"Red River, near 405th st NW, 12 MI W of Stephan, MN",Actual,-97.140075,48.46276,42276,2015,9,September,09020306-524,09020306
S008-413,42276,Sample,09020306-524,300.1,Total,269,Y,Sulfate,0.2,0.5,269,mg/L,mg/L,Marshall,Unknown,9020306,"Red River near CSAH 41, 14 MI W of Argyle, MN",Actual,-97.125709,48.340198,42276,2015,9,September,09020306-524,09020306
S000-560,42492,Sample,09020306-524,300.1,Total,192,Y,Sulfate,0.15,0.5,192,mg/L,mg/L,Marshall,Unknown,9020306,RED R OF THE N ON MN-317 12.4 MI W OF STEPHEN,Actual,-97.137222,48.413333,42492,2016,5,May,09020306-524,09020306
S008-412,42492,Sample,09020306-524,300.1,Total,184,Y,Sulfate,0.15,0.5,184,mg/L,mg/L,Marshall,Unknown,9020306,"Red River, near 405th st NW, 12 MI W of Stephan, MN",Actual,-97.140075,48.46276,42492,2016,5,May,09020306-524,09020306
S008-413,42492,Sample,09020306-524,300.1,Total,182,Y,Sulfate,0.15,0.5,182,mg/L,mg/L,Marshall,Unknown,9020306,"Red River near CSAH 41, 14 MI W of Argyle, MN",Actual,-97.125709,48.340198,42492,2016,5,May,09020306-524,09020306
S000-560,42625,Sample,09020306-524,300.1,Total,172,Y,Sulfate,0.15,0.5,172,mg/L,mg/L,Marshall,Unknown,9020306,RED R OF THE N ON MN-317 12.4 MI W OF STEPHEN,Actual,-97.137222,48.413333,42625,2016,9,September,09020306-524,09020306
S008-412,42625,Sample,09020306-524,300.1,Total,167,Y,Sulfate,0.15,0.5,167,mg/L,mg/L,Marshall,Unknown,9020306,"Red River, near 405th st NW, 12 MI W of Stephan, MN",Actual,-97.140075,48.46276,42625,2016,9,September,09020306-524,09020306
S008-413,42625,Sample,09020306-524,300.1,Total,151,Y,Sulfate,0.15,0.5,151,mg/L,mg/L,Marshall,Unknown,9020306,"Red River near CSAH 41, 14 MI W of Argyle, MN",Actual,-97.125709,48.340198,42625,2016,9,September,09020306-524,09020306
S000-185,40107,Sample,09020309-501,300.1,Total,55.6,Y,Sulfate,NA,1,55.6,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40107,2009,10,October,09020309-501,09020309
S000-185,40120,Sample,09020309-501,300.1,Total,55.8,Y,Sulfate,NA,1,55.8,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40120,2009,11,November,09020309-501,09020309
S000-185,40135,Sample,09020309-501,D516,Total,70.3,Y,Sulfate,0.82,3,70.3,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40135,2009,11,November,09020309-501,09020309
S000-185,40155,Sample,09020309-501,D516,Total,128,Y,Sulfate,0.82,3,128,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40155,2009,12,December,09020309-501,09020309
S000-185,40197,Sample,09020309-501,D516,Total,132,Y,Sulfate,0.82,3,132,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40197,2010,1,January,09020309-501,09020309
S000-185,40219,Sample,09020309-501,300.1,Total,105,Y,Sulfate,NA,1,105,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40219,2010,2,February,09020309-501,09020309
S000-185,40302,Sample,09020309-501,300.1,Total,109,Y,Sulfate,NA,1,109,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40302,2010,5,May,09020309-501,09020309
S000-185,40331,Sample,09020309-501,300.1,Total,60.9,Y,Sulfate,NA,1,60.9,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40331,2010,6,June,09020309-501,09020309
S000-185,40366,Sample,09020309-501,300.1,Total,67.6,Y,Sulfate,NA,1,67.6,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40366,2010,7,July,09020309-501,09020309
S000-185,40419,Sample,09020309-501,300.1,Total,44.3,Y,Sulfate,NA,1,44.3,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40419,2010,8,August,09020309-501,09020309
S000-185,40433,Sample,09020309-501,300.1,Total,71.9,Y,Sulfate,NA,1,71.9,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,40433,2010,9,September,09020309-501,09020309
S000-185,41387,Sample,09020309-501,300.1,Total,9.99,Y,Sulfate,NA,1,9.99,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41387,2013,4,April,09020309-501,09020309
S000-185,41417,Sample,09020309-501,D516,Total,61.7,Y,Sulfate,0.177,3,61.7,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41417,2013,5,May,09020309-501,09020309
S000-185,41424,Sample,09020309-501,D516,Total,76.4,Y,Sulfate,0.177,3,76.4,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41424,2013,5,May,09020309-501,09020309
S000-185,41435,Sample,09020309-501,D516,Total,116,Y,Sulfate,0.177,3,116,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41435,2013,6,June,09020309-501,09020309
S000-185,41450,Sample,09020309-501,D516,Total,163,Y,Sulfate,0.177,3,163,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41450,2013,6,June,09020309-501,09020309
S000-185,41463,Sample,09020309-501,300.1,Total,146,Y,Sulfate,NA,1,146,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41463,2013,7,July,09020309-501,09020309
S000-185,41464,Sample,09020309-501,D516,Total,123,Y,Sulfate,0.177,3,123,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41464,2013,7,July,09020309-501,09020309
S000-185,41484,Sample,09020309-501,D516,Total,95.2,Y,Sulfate,0.177,3,95.2,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41484,2013,7,July,09020309-501,09020309
S000-185,41493,Sample,09020309-501,D516,Total,109,Y,Sulfate,0.177,3,109,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41493,2013,8,August,09020309-501,09020309
S000-185,41514,Sample,09020309-501,D516,Total,100,Y,Sulfate,0.177,3,100,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41514,2013,8,August,09020309-501,09020309
S000-185,41529,Sample,09020309-501,D516,Total,95.3,Y,Sulfate,0.177,3,95.3,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41529,2013,9,September,09020309-501,09020309
S000-185,41543,Sample,09020309-501,D516,Total,109,Y,Sulfate,0.177,3,109,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41543,2013,9,September,09020309-501,09020309
S000-185,41561,Sample,09020309-501,300.1,Total,83.8,Y,Sulfate,NA,1,83.8,mg/L,mg/L,Marshall,G,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,41561,2013,10,October,09020309-501,09020309
S000-185,42485,Sample,09020309-501,300.1,Total,120,Y,Sulfate,0.15,0.5,120,mg/L,mg/L,Marshall,Unknown,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,42485,2016,4,April,09020309-501,09020309
S000-185,42557,Sample,09020309-501,300.1,Total,89.7,Y,Sulfate,0.15,0.5,89.7,mg/L,mg/L,Marshall,Unknown,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,42557,2016,7,July,09020309-501,09020309
S000-185,42667,Sample,09020309-501,300.1,Total,178,Y,Sulfate,0.15,0.5,178,mg/L,mg/L,Marshall,Unknown,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,42667,2016,10,October,09020309-501,09020309
S000-185,43605,Sample,09020309-501,300.1,Total,93.4,Y,Sulfate,0.17,0.5,93.4,mg/L,mg/L,Marshall,Unknown,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,43605,2019,5,May,09020309-501,09020309
S000-185,43676,Sample,09020309-501,300.1,Total,77.8,Y,Sulfate,0.17,0.5,77.8,mg/L,mg/L,Marshall,Unknown,9020309,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,Actual,-97.107222,48.413972,43676,2019,7,July,09020309-501,09020309
S003-692,41408,Sample,09020309-502,D516,Total,42.5,Y,Sulfate,0.177,3,42.5,mg/L,mg/L,Marshall,G,9020309,"SNAKE R ON CSAH-17 BRG, 12 MI W OF ARGYLE",Actual,-97.0659,48.35759,41408,2013,5,May,09020309-502,09020309
S003-692,41424,Sample,09020309-502,D516,Total,85.5,Y,Sulfate,0.177,3,85.5,mg/L,mg/L,Marshall,G,9020309,"SNAKE R ON CSAH-17 BRG, 12 MI W OF ARGYLE",Actual,-97.0659,48.35759,41424,2013,5,May,09020309-502,09020309
S003-692,41435,Sample,09020309-502,D516,Total,170,Y,Sulfate,0.177,3,170,mg/L,mg/L,Marshall,G,9020309,"SNAKE R ON CSAH-17 BRG, 12 MI W OF ARGYLE",Actual,-97.0659,48.35759,41435,2013,6,June,09020309-502,09020309
S003-692,41450,Sample,09020309-502,D516,Total,220,Y,Sulfate,0.177,3,220,mg/L,mg/L,Marshall,G,9020309,"SNAKE R ON CSAH-17 BRG, 12 MI W OF ARGYLE",Actual,-97.0659,48.35759,41450,2013,6,June,09020309-502,09020309
S003-692,41464,Sample,09020309-502,D516,Total,152,Y,Sulfate,0.177,3,152,mg/L,mg/L,Marshall,G,9020309,"SNAKE R ON CSAH-17 BRG, 12 MI W OF ARGYLE",Actual,-97.0659,48.35759,41464,2013,7,July,09020309-502,09020309
S003-692,41484,Sample,09020309-502,D516,Total,105,Y,Sulfate,0.177,3,105,mg/L,mg/L,Marshall,G,9020309,"SNAKE R ON CSAH-17 BRG, 12 MI W OF ARGYLE",Actual,-97.0659,48.35759,41484,2013,7,July,09020309-502,09020309
S003-692,41493,Sample,09020309-502,D516,Total,114,Y,Sulfate,0.177,3,114,mg/L,mg/L,Marshall,G,9020309,"SNAKE R ON CSAH-17 BRG, 12 MI W OF ARGYLE",Actual,-97.0659,48.35759,41493,2013,8,August,09020309-502,09020309
S003-692,41514,Sample,09020309-502,D516,Total,115,Y,Sulfate,0.177,3,115,mg/L,mg/L,Marshall,G,9020309,"SNAKE R ON CSAH-17 BRG, 12 MI W OF ARGYLE",Actual,-97.0659,48.35759,41514,2013,8,August,09020309-502,09020309
S003-692,41529,Sample,09020309-502,D516,Total,106,Y,Sulfate,0.177,3,106,mg/L,mg/L,Marshall,G,9020309,"SNAKE R ON CSAH-17 BRG, 12 MI W OF ARGYLE",Actual,-97.0659,48.35759,41529,2013,9,September,09020309-502,09020309
S003-692,41543,Sample,09020309-502,D516,Total,111,Y,Sulfate,0.177,3,111,mg/L,mg/L,Marshall,G,9020309,"SNAKE R ON CSAH-17 BRG, 12 MI W OF ARGYLE",Actual,-97.0659,48.35759,41543,2013,9,September,09020309-502,09020309
S004-214,41408,Sample,09020309-504,D516,Total,100,Y,Sulfate,0.177,3,100,mg/L,mg/L,Marshall,G,9020309,"SNAKE R AT CSAH-21 BRG XING, 5 MI WEST OF WARREN",Actual,-96.89067,48.17581,41408,2013,5,May,09020309-504,09020309
S004-214,41424,Sample,09020309-504,D516,Total,83.7,Y,Sulfate,0.177,3,83.7,mg/L,mg/L,Marshall,G,9020309,"SNAKE R AT CSAH-21 BRG XING, 5 MI WEST OF WARREN",Actual,-96.89067,48.17581,41424,2013,5,May,09020309-504,09020309
S004-214,41435,Sample,09020309-504,D516,Total,108,Y,Sulfate,0.177,3,108,mg/L,mg/L,Marshall,G,9020309,"SNAKE R AT CSAH-21 BRG XING, 5 MI WEST OF WARREN",Actual,-96.89067,48.17581,41435,2013,6,June,09020309-504,09020309
S004-214,41450,Sample,09020309-504,D516,Total,127,Y,Sulfate,0.177,3,127,mg/L,mg/L,Marshall,G,9020309,"SNAKE R AT CSAH-21 BRG XING, 5 MI WEST OF WARREN",Actual,-96.89067,48.17581,41450,2013,6,June,09020309-504,09020309
S004-214,41464,Sample,09020309-504,D516,Total,126,Y,Sulfate,0.177,3,126,mg/L,mg/L,Marshall,G,9020309,"SNAKE R AT CSAH-21 BRG XING, 5 MI WEST OF WARREN",Actual,-96.89067,48.17581,41464,2013,7,July,09020309-504,09020309
S004-214,41484,Sample,09020309-504,D516,Total,120,Y,Sulfate,0.177,3,120,mg/L,mg/L,Marshall,G,9020309,"SNAKE R AT CSAH-21 BRG XING, 5 MI WEST OF WARREN",Actual,-96.89067,48.17581,41484,2013,7,July,09020309-504,09020309
S004-214,41493,Sample,09020309-504,D516,Total,136,Y,Sulfate,0.177,3,136,mg/L,mg/L,Marshall,G,9020309,"SNAKE R AT CSAH-21 BRG XING, 5 MI WEST OF WARREN",Actual,-96.89067,48.17581,41493,2013,8,August,09020309-504,09020309
S004-214,41514,Sample,09020309-504,D516,Total,165,Y,Sulfate,0.177,3,165,mg/L,mg/L,Marshall,G,9020309,"SNAKE R AT CSAH-21 BRG XING, 5 MI WEST OF WARREN",Actual,-96.89067,48.17581,41514,2013,8,August,09020309-504,09020309
S004-214,41529,Sample,09020309-504,D516,Total,160,Y,Sulfate,0.177,3,160,mg/L,mg/L,Marshall,G,9020309,"SNAKE R AT CSAH-21 BRG XING, 5 MI WEST OF WARREN",Actual,-96.89067,48.17581,41529,2013,9,September,09020309-504,09020309
S004-214,41543,Sample,09020309-504,D516,Total,200,Y,Sulfate,0.177,3,200,mg/L,mg/L,Marshall,G,9020309,"SNAKE R AT CSAH-21 BRG XING, 5 MI WEST OF WARREN",Actual,-96.89067,48.17581,41543,2013,9,September,09020309-504,09020309
S004-142,41408,Sample,09020309-537,D516,Total,99.7,Y,Sulfate,0.177,3,99.7,mg/L,mg/L,Marshall,G,9020309,SNAKE R AT MN-1 CROSSING IN ALVARADO,Actual,-97.00553,48.19497,41408,2013,5,May,09020309-537,09020309
S004-142,41424,Sample,09020309-537,D516,Total,83.7,Y,Sulfate,0.177,3,83.7,mg/L,mg/L,Marshall,G,9020309,SNAKE R AT MN-1 CROSSING IN ALVARADO,Actual,-97.00553,48.19497,41424,2013,5,May,09020309-537,09020309
S004-142,41435,Sample,09020309-537,D516,Total,103,Y,Sulfate,0.177,3,103,mg/L,mg/L,Marshall,G,9020309,SNAKE R AT MN-1 CROSSING IN ALVARADO,Actual,-97.00553,48.19497,41435,2013,6,June,09020309-537,09020309
S004-142,41450,Sample,09020309-537,D516,Total,124,Y,Sulfate,0.177,3,124,mg/L,mg/L,Marshall,G,9020309,SNAKE R AT MN-1 CROSSING IN ALVARADO,Actual,-97.00553,48.19497,41450,2013,6,June,09020309-537,09020309
S004-142,41464,Sample,09020309-537,D516,Total,72,Y,Sulfate,0.177,3,72,mg/L,mg/L,Marshall,G,9020309,SNAKE R AT MN-1 CROSSING IN ALVARADO,Actual,-97.00553,48.19497,41464,2013,7,July,09020309-537,09020309
S004-142,41484,Sample,09020309-537,D516,Total,121,Y,Sulfate,0.177,3,121,mg/L,mg/L,Marshall,G,9020309,SNAKE R AT MN-1 CROSSING IN ALVARADO,Actual,-97.00553,48.19497,41484,2013,7,July,09020309-537,09020309
S004-142,41493,Sample,09020309-537,D516,Total,132,Y,Sulfate,0.177,3,132,mg/L,mg/L,Marshall,G,9020309,SNAKE R AT MN-1 CROSSING IN ALVARADO,Actual,-97.00553,48.19497,41493,2013,8,August,09020309-537,09020309
S004-142,41514,Sample,09020309-537,D516,Total,108,Y,Sulfate,0.177,3,108,mg/L,mg/L,Marshall,G,9020309,SNAKE R AT MN-1 CROSSING IN ALVARADO,Actual,-97.00553,48.19497,41514,2013,8,August,09020309-537,09020309
S004-142,41529,Sample,09020309-537,D516,Total,32,Y,Sulfate,0.177,3,32,mg/L,mg/L,Marshall,G,9020309,SNAKE R AT MN-1 CROSSING IN ALVARADO,Actual,-97.00553,48.19497,41529,2013,9,September,09020309-537,09020309
S004-142,41543,Sample,09020309-537,D516,Total,25.4,Y,Sulfate,0.177,3,25.4,mg/L,mg/L,Marshall,G,9020309,SNAKE R AT MN-1 CROSSING IN ALVARADO,Actual,-97.00553,48.19497,41543,2013,9,September,09020309-537,09020309
S004-106,41408,Sample,09020309-539,D516,Total,67.5,Y,Sulfate,0.177,3,67.5,mg/L,mg/L,Marshall,G,9020309,"MIDDLE R ON CSAH-28, 0.5 MI E OF NEWFOLDEN",Actual,-96.31111,48.35737,41408,2013,5,May,09020309-539,09020309
S007-440,41408,Sample,09020309-539,D516,Total,67.3,Y,Sulfate,0.177,3,67.3,mg/L,mg/L,Marshall,G,9020309,"MIDDLE R AT 150TH AVE NW, 2 MI NW OF NEWFOLDEN, MN.",Actual,-96.365831,48.372319,41408,2013,5,May,09020309-539,09020309
S004-106,41424,Sample,09020309-539,D516,Total,66.5,Y,Sulfate,0.177,3,66.5,mg/L,mg/L,Marshall,G,9020309,"MIDDLE R ON CSAH-28, 0.5 MI E OF NEWFOLDEN",Actual,-96.31111,48.35737,41424,2013,5,May,09020309-539,09020309
S007-440,41424,Sample,09020309-539,D516,Total,61.7,Y,Sulfate,0.177,3,61.7,mg/L,mg/L,Marshall,G,9020309,"MIDDLE R AT 150TH AVE NW, 2 MI NW OF NEWFOLDEN, MN.",Actual,-96.365831,48.372319,41424,2013,5,May,09020309-539,09020309
S004-106,41435,Sample,09020309-539,D516,Total,42.6,Y,Sulfate,0.177,3,42.6,mg/L,mg/L,Marshall,G,9020309,"MIDDLE R ON CSAH-28, 0.5 MI E OF NEWFOLDEN",Actual,-96.31111,48.35737,41435,2013,6,June,09020309-539,09020309
S007-440,41435,Sample,09020309-539,D516,Total,47,Y,Sulfate,0.177,3,47,mg/L,mg/L,Marshall,G,9020309,"MIDDLE R AT 150TH AVE NW, 2 MI NW OF NEWFOLDEN, MN.",Actual,-96.365831,48.372319,41435,2013,6,June,09020309-539,09020309
S004-106,41450,Sample,09020309-539,D516,Total,41.1,Y,Sulfate,0.177,3,41.1,mg/L,mg/L,Marshall,G,9020309,"MIDDLE R ON CSAH-28, 0.5 MI E OF NEWFOLDEN",Actual,-96.31111,48.35737,41450,2013,6,June,09020309-539,09020309
S007-440,41450,Sample,09020309-539,D516,Total,50.2,Y,Sulfate,0.177,3,50.2,mg/L,mg/L,Marshall,G,9020309,"MIDDLE R AT 150TH AVE NW, 2 MI NW OF NEWFOLDEN, MN.",Actual,-96.365831,48.372319,41450,2013,6,June,09020309-539,09020309
S004-106,41464,Sample,09020309-539,D516,Total,32.3,Y,Sulfate,0.177,3,32.3,mg/L,mg/L,Marshall,G,9020309,"MIDDLE R ON CSAH-28, 0.5 MI E OF NEWFOLDEN",Actual,-96.31111,48.35737,41464,2013,7,July,09020309-539,09020309
S007-440,41464,Sample,09020309-539,D516,Total,41.2,Y,Sulfate,0.177,3,41.2,mg/L,mg/L,Marshall,G,9020309,"MIDDLE R AT 150TH AVE NW, 2 MI NW OF NEWFOLDEN, MN.",Actual,-96.365831,48.372319,41464,2013,7,July,09020309-539,09020309
